Name,Roll_No,Batch,Semester,MATH101,PHY101,CHEM101,ENG101,CS101,MATH102,PHY102,EE101,ME101,CS102,MATH201,CS201,CS202,CS203,CS204,MATH202,CS205,CS206,CS207,CS208,MGT101,CS301,CS302,CS303,CS304,CS305,CS306,CS307,CS308,CS309,CS310,CS401,CS402,CS403,CS404,CS405,CS406,CS407,CS408,MGT201
Ayaan Pandey,2022042,2022-26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,66.71,53.73,49.23,73.8,65.92,,,,,,,,,
Aditi Desai,2022043,2022-26,1,68.66,73.44,58.98,58.3,66.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aditi Desai,2022043,2022-26,2,,,,,,51.88,55.16,56.45,30.28,42.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aditi Desai,2022043,2022-26,3,,,,,,,,,,,57.82,61.63,71.79,51.88,51.85,,,,,,,,,,,,,,,,,,,,,,,,,
Aditi Desai,2022043,2022-26,4,,,,,,,,,,,,,,,,90.21,99.92,90.13,75.67,73.91,71.73,,,,,,,,,,,,,,,,,,,
Aditi Desai,2022043,2022-26,5,,,,,,,,,,,,,,,,,,,,,,91.82,98.42,88.36,91.56,74.13,,,,,,,,,,,,,,
Aditi Desai,2022043,2022-26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,61.15,56.83,53.73,56.53,55.89,,,,,,,,,
Aditi Pillai,2022044,2022-26,1,100.0,94.7,97.72,94.4,84.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aditi Pillai,2022044,2022-26,2,,,,,,67.4,91.89,69.4,84.21,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aditi Pillai,2022044,2022-26,3,,,,,,,,,,,77.96,62.35,82.51,72.52,87.11,,,,,,,,,,,,,,,,,,,,,,,,,
Aditi Pillai,2022044,2022-26,4,,,,,,,,,,,,,,,,73.97,60.44,64.13,65.43,78.59,86.79,,,,,,,,,,,,,,,,,,,
Aditi Pillai,2022044,2022-26,5,,,,,,,,,,,,,,,,,,,,,,68.69,36.23,45.98,48.33,44.4,,,,,,,,,,,,,,
Aditi Pillai,2022044,2022-26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,50.38,44.11,50.04,53.15,48.9,,,,,,,,,
Kunal Nair,2022045,2022-26,1,79.17,68.0,90.44,73.98,70.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kunal Nair,2022045,2022-26,2,,,,,,58.2,63.16,70.77,70.81,58.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kunal Nair,2022045,2022-26,3,,,,,,,,,,,73.43,67.65,83.44,74.49,74.13,,,,,,,,,,,,,,,,,,,,,,,,,
Kunal Nair,2022045,2022-26,4,,,,,,,,,,,,,,,,56.82,48.65,43.67,50.86,58.63,54.19,,,,,,,,,,,,,,,,,,,
Kunal Nair,2022045,2022-26,5,,,,,,,,,,,,,,,,,,,,,,64.25,50.45,58.99,53.79,54.63,,,,,,,,,,,,,,
Kunal Nair,2022045,2022-26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,71.09,100.0,63.28,75.52,85.2,,,,,,,,,
Reyansh Agarwal,2022046,2022-26,1,77.76,78.19,82.87,76.45,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reyansh Agarwal,2022046,2022-26,2,,,,,,91.32,72.93,81.8,79.59,72.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reyansh Agarwal,2022046,2022-26,3,,,,,,,,,,,70.03,81.96,64.7,92.59,66.44,,,,,,,,,,,,,,,,,,,,,,,,,
Reyansh Agarwal,2022046,2022-26,4,,,,,,,,,,,,,,,,81.21,67.58,81.81,61.0,87.81,73.43,,,,,,,,,,,,,,,,,,,
Reyansh Agarwal,2022046,2022-26,5,,,,,,,,,,,,,,,,,,,,,,58.06,69.14,55.21,53.56,58.84,,,,,,,,,,,,,,
Reyansh Agarwal,2022046,2022-26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,70.55,46.68,60.66,54.44,42.5,,,,,,,,,
Ojas Reddy,2022047,2022-26,1,77.75,68.03,81.84,80.13,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ojas Reddy,2022047,2022-26,2,,,,,,52.31,56.97,65.07,68.56,41.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ojas Reddy,2022047,2022-26,3,,,,,,,,,,,71.46,67.1,82.79,74.1,82.98,,,,,,,,,,,,,,,,,,,,,,,,,
Ojas Reddy,2022047,2022-26,4,,,,,,,,,,,,,,,,76.14,83.11,79.88,55.84,64.22,63.31,,,,,,,,,,,,,,,,,,,
Ojas Reddy,2022047,2022-26,5,,,,,,,,,,,,,,,,,,,,,,84.2,68.95,78.02,57.14,91.76,,,,,,,,,,,,,,
Ojas Reddy,2022047,2022-26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,62.87,59.22,73.77,33.94,62.15,,,,,,,,,
Tanvi Sinha,2022048,2022-26,1,63.88,85.67,59.54,76.13,71.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanvi Sinha,2022048,2022-26,2,,,,,,82.25,81.59,99.88,93.18,73.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanvi Sinha,2022048,2022-26,3,,,,,,,,,,,65.77,70.29,55.12,32.77,67.14,,,,,,,,,,,,,,,,,,,,,,,,,
Tanvi Sinha,2022048,2022-26,4,,,,,,,,,,,,,,,,31.52,23.37,59.83,52.98,49.44,65.59,,,,,,,,,,,,,,,,,,,
Tanvi Sinha,2022048,2022-26,5,,,,,,,,,,,,,,,,,,,,,,95.72,65.63,79.21,63.39,77.27,,,,,,,,,,,,,,
Tanvi Sinha,2022048,2022-26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,72.54,66.73,72.5,73.31,87.82,,,,,,,,,
Nidhi Chauhan,2022049,2022-26,1,55.86,67.73,57.25,80.09,62.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nidhi Chauhan,2022049,2022-26,2,,,,,,56.8,68.7,59.94,55.1,78.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nidhi Chauhan,2022049,2022-26,3,,,,,,,,,,,57.51,63.68,40.84,61.96,46.61,,,,,,,,,,,,,,,,,,,,,,,,,
Nidhi Chauhan,2022049,2022-26,4,,,,,,,,,,,,,,,,72.72,89.27,93.4,90.96,84.85,80.03,,,,,,,,,,,,,,,,,,,
Nidhi Chauhan,2022049,2022-26,5,,,,,,,,,,,,,,,,,,,,,,76.06,54.36,50.98,68.01,53.39,,,,,,,,,,,,,,
Nidhi Chauhan,2022049,2022-26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,41.31,50.92,54.92,58.18,65.26,,,,,,,,,
Aarav Roy,2022050,2022-26,1,75.99,75.92,83.01,90.63,79.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aarav Roy,2022050,2022-26,2,,,,,,53.03,48.51,69.63,68.74,68.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aarav Roy,2022050,2022-26,3,,,,,,,,,,,82.14,63.23,77.62,67.68,61.99,,,,,,,,,,,,,,,,,,,,,,,,,
Aarav Roy,2022050,2022-26,4,,,,,,,,,,,,,,,,82.98,82.46,79.7,78.51,100.0,90.73,,,,,,,,,,,,,,,,,,,
Aarav Roy,2022050,2022-26,5,,,,,,,,,,,,,,,,,,,,,,81.96,90.91,86.02,81.1,77.81,,,,,,,,,,,,,,
Aarav Roy,2022050,2022-26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,37.08,70.89,63.9,84.71,68.98,,,,,,,,,
Rohan Rao,2022051,2022-26,1,51.67,41.7,56.9,55.08,61.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rohan Rao,2022051,2022-26,2,,,,,,58.48,44.49,65.15,63.33,63.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rohan Rao,2022051,2022-26,3,,,,,,,,,,,74.17,86.07,67.17,71.41,59.16,,,,,,,,,,,,,,,,,,,,,,,,,
Rohan Rao,2022051,2022-26,4,,,,,,,,,,,,,,,,57.95,68.02,54.41,54.62,52.91,51.63,,,,,,,,,,,,,,,,,,,
Rohan Rao,2022051,2022-26,5,,,,,,,,,,,,,,,,,,,,,,59.45,87.23,67.77,81.64,61.72,,,,,,,,,,,,,,
Rohan Rao,2022051,2022-26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,86.75,83.87,70.09,82.53,68.2,,,,,,,,,
Vivaan Singh,2022052,2022-26,1,76.5,74.18,66.36,56.46,72.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vivaan Singh,2022052,2022-26,2,,,,,,47.09,78.12,70.05,82.32,59.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vivaan Singh,2022052,2022-26,3,,,,,,,,,,,25.14,25.27,5.44,12.56,49.9,,,,,,,,,,,,,,,,,,,,,,,,,
Vivaan Singh,2022052,2022-26,4,,,,,,,,,,,,,,,,72.73,58.91,44.51,63.71,62.76,61.42,,,,,,,,,,,,,,,,,,,
Vivaan Singh,2022052,2022-26,5,,,,,,,,,,,,,,,,,,,,,,70.92,66.78,55.64,73.14,48.79,,,,,,,,,,,,,,
Vivaan Singh,2022052,2022-26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,46.64,44.31,38.67,25.29,32.17,,,,,,,,,
Amit Yadav,2022053,2022-26,1,50.1,58.67,72.58,80.33,61.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amit Yadav,2022053,2022-26,2,,,,,,62.21,87.94,73.31,84.42,78.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amit Yadav,2022053,2022-26,3,,,,,,,,,,,81.06,96.08,87.01,88.22,87.97,,,,,,,,,,,,,,,,,,,,,,,,,
Amit Yadav,2022053,2022-26,4,,,,,,,,,,,,,,,,57.17,56.69,59.73,58.16,65.29,66.55,,,,,,,,,,,,,,,,,,,
Amit Yadav,2022053,2022-26,5,,,,,,,,,,,,,,,,,,,,,,62.93,42.38,60.12,60.44,35.13,,,,,,,,,,,,,,
Amit Yadav,2022053,2022-26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,66.71,63.81,84.9,64.86,63.33,,,,,,,,,
Riya Iyer,2022054,2022-26,1,77.99,69.72,82.8,76.45,49.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Riya Iyer,2022054,2022-26,2,,,,,,56.44,66.85,35.81,87.55,67.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Riya Iyer,2022054,2022-26,3,,,,,,,,,,,84.05,95.67,80.94,81.72,73.54,,,,,,,,,,,,,,,,,,,,,,,,,
Riya Iyer,2022054,2022-26,4,,,,,,,,,,,,,,,,63.12,59.62,61.01,54.37,67.12,51.03,,,,,,,,,,,,,,,,,,,
Riya Iyer,2022054,2022-26,5,,,,,,,,,,,,,,,,,,,,,,72.5,74.33,67.64,100.0,86.46,,,,,,,,,,,,,,
Riya Iyer,2022054,2022-26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,53.66,45.25,41.19,37.93,55.65,,,,,,,,,
Arjun Iyer,2022055,2022-26,1,69.46,69.72,73.52,51.26,64.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arjun Iyer,2022055,2022-26,2,,,,,,74.75,71.77,95.58,81.76,85.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arjun Iyer,2022055,2022-26,3,,,,,,,,,,,45.48,51.97,56.43,47.03,57.57,,,,,,,,,,,,,,,,,,,,,,,,,
Arjun Iyer,2022055,2022-26,4,,,,,,,,,,,,,,,,33.47,51.38,50.71,40.75,34.49,34.4,,,,,,,,,,,,,,,,,,,
Arjun Iyer,2022055,2022-26,5,,,,,,,,,,,,,,,,,,,,,,70.85,73.68,59.44,52.87,67.08,,,,,,,,,,,,,,
Arjun Iyer,2022055,2022-26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,52.46,70.9,65.92,59.23,44.93,,,,,,,,,
Dev Kumar,2022056,2022-26,1,83.8,69.41,86.68,86.1,89.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dev Kumar,2022056,2022-26,2,,,,,,80.45,88.72,79.05,69.57,70.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dev Kumar,2022056,2022-26,3,,,,,,,,,,,60.67,72.15,84.54,51.67,88.92,,,,,,,,,,,,,,,,,,,,,,,,,
Dev Kumar,2022056,2022-26,4,,,,,,,,,,,,,,,,82.24,92.27,86.87,99.14,96.66,72.83,,,,,,,,,,,,,,,,,,,
Dev Kumar,2022056,2022-26,5,,,,,,,,,,,,,,,,,,,,,,76.75,79.64,71.53,96.29,89.21,,,,,,,,,,,,,,
Dev Kumar,2022056,2022-26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,45.56,55.05,63.25,61.31,71.43,,,,,,,,,
Arnav Jain,2022057,2022-26,1,91.54,85.12,67.96,79.89,92.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arnav Jain,2022057,2022-26,2,,,,,,74.26,66.04,58.93,67.99,72.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arnav Jain,2022057,2022-26,3,,,,,,,,,,,57.81,50.77,71.36,57.22,74.69,,,,,,,,,,,,,,,,,,,,,,,,,
Arnav Jain,2022057,2022-26,4,,,,,,,,,,,,,,,,92.12,82.85,72.07,78.21,79.19,100.0,,,,,,,,,,,,,,,,,,,
Arnav Jain,2022057,2022-26,5,,,,,,,,,,,,,,,,,,,,,,75.63,49.53,59.76,80.61,74.61,,,,,,,,,,,,,,
Arnav Jain,2022057,2022-26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,73.44,84.15,65.58,68.49,69.72,,,,,,,,,
Ishita Tiwari,2022058,2022-26,1,84.89,100.0,100.0,100.0,99.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ishita Tiwari,2022058,2022-26,2,,,,,,76.38,100.0,77.35,60.78,65.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ishita Tiwari,2022058,2022-26,3,,,,,,,,,,,45.24,59.9,70.53,50.46,73.68,,,,,,,,,,,,,,,,,,,,,,,,,
Ishita Tiwari,2022058,2022-26,4,,,,,,,,,,,,,,,,69.97,75.9,93.3,84.65,77.4,74.94,,,,,,,,,,,,,,,,,,,
Ishita Tiwari,2022058,2022-26,5,,,,,,,,,,,,,,,,,,,,,,66.03,50.1,91.57,72.7,75.13,,,,,,,,,,,,,,
Ishita Tiwari,2022058,2022-26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,61.78,67.27,53.14,91.9,56.79,,,,,,,,,
Sai Sinha,2022059,2022-26,1,50.12,67.4,54.67,42.16,67.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sai Sinha,2022059,2022-26,2,,,,,,86.35,88.12,100.0,100.0,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sai Sinha,2022059,2022-26,3,,,,,,,,,,,98.19,99.35,77.44,92.65,86.23,,,,,,,,,,,,,,,,,,,,,,,,,
Sai Sinha,2022059,2022-26,4,,,,,,,,,,,,,,,,93.13,61.68,82.2,93.64,80.55,89.71,,,,,,,,,,,,,,,,,,,
Sai Sinha,2022059,2022-26,5,,,,,,,,,,,,,,,,,,,,,,78.68,72.55,63.1,64.05,82.36,,,,,,,,,,,,,,
Sai Sinha,2022059,2022-26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,68.91,66.05,67.24,80.76,66.94,,,,,,,,,
Tanvi Sinha,2022060,2022-26,1,57.32,47.84,50.2,65.96,49.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanvi Sinha,2022060,2022-26,2,,,,,,62.55,72.14,80.43,58.78,76.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanvi Sinha,2022060,2022-26,3,,,,,,,,,,,71.92,81.88,74.86,86.29,61.58,,,,,,,,,,,,,,,,,,,,,,,,,
Tanvi Sinha,2022060,2022-26,4,,,,,,,,,,,,,,,,72.88,61.35,81.6,95.29,71.87,77.09,,,,,,,,,,,,,,,,,,,
Tanvi Sinha,2022060,2022-26,5,,,,,,,,,,,,,,,,,,,,,,64.13,53.06,64.21,57.35,88.31,,,,,,,,,,,,,,
Tanvi Sinha,2022060,2022-26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,64.81,77.16,57.06,60.6,68.95,,,,,,,,,
Ishaan Patel,2022061,2022-26,1,90.45,87.91,86.21,89.43,87.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ishaan Patel,2022061,2022-26,2,,,,,,55.01,43.81,55.36,49.74,79.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ishaan Patel,2022061,2022-26,3,,,,,,,,,,,55.36,68.06,74.6,86.14,63.51,,,,,,,,,,,,,,,,,,,,,,,,,
Ishaan Patel,2022061,2022-26,4,,,,,,,,,,,,,,,,54.43,32.46,41.9,43.69,45.57,53.16,,,,,,,,,,,,,,,,,,,
Ishaan Patel,2022061,2022-26,5,,,,,,,,,,,,,,,,,,,,,,57.01,59.6,61.24,60.72,64.11,,,,,,,,,,,,,,
Ishaan Patel,2022061,2022-26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,86.58,87.19,66.84,83.16,87.45,,,,,,,,,
Gargi Rao,2022062,2022-26,1,74.01,74.34,75.19,86.3,91.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gargi Rao,2022062,2022-26,2,,,,,,72.97,65.12,62.65,61.77,71.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gargi Rao,2022062,2022-26,3,,,,,,,,,,,97.64,66.36,80.06,69.59,66.19,,,,,,,,,,,,,,,,,,,,,,,,,
Gargi Rao,2022062,2022-26,4,,,,,,,,,,,,,,,,71.21,99.02,68.0,58.54,72.57,49.09,,,,,,,,,,,,,,,,,,,
Gargi Rao,2022062,2022-26,5,,,,,,,,,,,,,,,,,,,,,,68.78,76.57,78.36,63.58,67.11,,,,,,,,,,,,,,
Gargi Rao,2022062,2022-26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,47.23,61.61,45.77,54.36,48.56,,,,,,,,,
Aryan Reddy,2022063,2022-26,1,96.26,65.23,59.72,77.0,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aryan Reddy,2022063,2022-26,2,,,,,,68.82,71.27,76.95,83.68,53.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aryan Reddy,2022063,2022-26,3,,,,,,,,,,,66.6,55.29,81.78,58.11,64.05,,,,,,,,,,,,,,,,,,,,,,,,,
Aryan Reddy,2022063,2022-26,4,,,,,,,,,,,,,,,,72.43,59.87,74.05,88.63,74.97,69.88,,,,,,,,,,,,,,,,,,,
Aryan Reddy,2022063,2022-26,5,,,,,,,,,,,,,,,,,,,,,,80.58,78.78,85.38,91.59,100.0,,,,,,,,,,,,,,
Aryan Reddy,2022063,2022-26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,94.01,77.35,72.15,83.03,83.48,,,,,,,,,
Sara Pillai,2022064,2022-26,1,52.07,57.82,57.43,58.87,56.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sara Pillai,2022064,2022-26,2,,,,,,57.26,50.41,80.24,62.53,60.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sara Pillai,2022064,2022-26,3,,,,,,,,,,,85.42,45.33,51.78,60.23,62.07,,,,,,,,,,,,,,,,,,,,,,,,,
Sara Pillai,2022064,2022-26,4,,,,,,,,,,,,,,,,100.0,89.43,73.81,81.8,87.45,100.0,,,,,,,,,,,,,,,,,,,
Sara Pillai,2022064,2022-26,5,,,,,,,,,,,,,,,,,,,,,,61.06,50.83,57.41,48.01,40.61,,,,,,,,,,,,,,
Sara Pillai,2022064,2022-26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,87.81,90.98,81.13,75.26,65.68,,,,,,,,,
Kunal Shah,2022065,2022-26,1,86.53,72.63,76.9,77.62,67.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kunal Shah,2022065,2022-26,2,,,,,,46.4,53.61,50.35,41.46,77.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kunal Shah,2022065,2022-26,3,,,,,,,,,,,81.0,91.51,92.96,100.0,80.6,,,,,,,,,,,,,,,,,,,,,,,,,
Kunal Shah,2022065,2022-26,4,,,,,,,,,,,,,,,,80.9,73.02,93.62,99.29,100.0,74.38,,,,,,,,,,,,,,,,,,,
Kunal Shah,2022065,2022-26,5,,,,,,,,,,,,,,,,,,,,,,76.39,88.32,65.78,67.86,72.73,,,,,,,,,,,,,,
Kunal Shah,2022065,2022-26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,64.77,77.78,81.45,77.18,87.37,,,,,,,,,
Saanvi Chauhan,2023001,2023-27,1,64.07,89.87,70.19,85.34,91.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saanvi Chauhan,2023001,2023-27,2,,,,,,61.89,67.67,90.08,75.16,77.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saanvi Chauhan,2023001,2023-27,3,,,,,,,,,,,88.35,84.17,79.3,78.26,89.96,,,,,,,,,,,,,,,,,,,,,,,,,
Saanvi Chauhan,2023001,2023-27,4,,,,,,,,,,,,,,,,75.73,89.12,77.01,69.79,70.71,68.52,,,,,,,,,,,,,,,,,,,
Tanvi Sinha,2023002,2023-27,1,78.25,57.86,67.8,59.35,63.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanvi Sinha,2023002,2023-27,2,,,,,,45.14,45.41,52.75,49.58,35.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanvi Sinha,2023002,2023-27,3,,,,,,,,,,,88.37,88.25,86.17,81.09,88.44,,,,,,,,,,,,,,,,,,,,,,,,,
Tanvi Sinha,2023002,2023-27,4,,,,,,,,,,,,,,,,59.66,71.75,74.58,79.7,89.07,69.42,,,,,,,,,,,,,,,,,,,
Meera Chatterjee,2023003,2023-27,1,57.41,54.52,59.06,70.24,51.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meera Chatterjee,2023003,2023-27,2,,,,,,59.4,70.8,73.12,93.17,73.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meera Chatterjee,2023003,2023-27,3,,,,,,,,,,,16.99,37.32,43.12,40.74,38.66,,,,,,,,,,,,,,,,,,,,,,,,,
Meera Chatterjee,2023003,2023-27,4,,,,,,,,,,,,,,,,82.04,96.38,71.11,78.38,69.36,84.69,,,,,,,,,,,,,,,,,,,
Aadhya Chatterjee,2023004,2023-27,1,70.45,69.92,60.03,67.4,54.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aadhya Chatterjee,2023004,2023-27,2,,,,,,87.41,85.56,100.0,78.03,79.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aadhya Chatterjee,2023004,2023-27,3,,,,,,,,,,,52.88,57.87,60.95,79.28,31.06,,,,,,,,,,,,,,,,,,,,,,,,,
Aadhya Chatterjee,2023004,2023-27,4,,,,,,,,,,,,,,,,73.56,73.27,72.93,70.04,95.98,87.55,,,,,,,,,,,,,,,,,,,
Riya Mehta,2023005,2023-27,1,83.86,55.22,57.04,48.57,63.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Riya Mehta,2023005,2023-27,2,,,,,,73.45,73.92,58.31,80.46,74.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Riya Mehta,2023005,2023-27,3,,,,,,,,,,,62.07,84.11,69.12,77.02,86.34,,,,,,,,,,,,,,,,,,,,,,,,,
Riya Mehta,2023005,2023-27,4,,,,,,,,,,,,,,,,62.85,71.43,56.05,82.87,69.31,82.55,,,,,,,,,,,,,,,,,,,
Gargi Banerjee,2023006,2023-27,1,56.87,54.46,70.86,55.01,68.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gargi Banerjee,2023006,2023-27,2,,,,,,44.5,58.56,52.47,64.6,52.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gargi Banerjee,2023006,2023-27,3,,,,,,,,,,,82.98,82.11,90.45,93.53,83.69,,,,,,,,,,,,,,,,,,,,,,,,,
Gargi Banerjee,2023006,2023-27,4,,,,,,,,,,,,,,,,40.69,51.57,52.26,59.5,54.98,65.31,,,,,,,,,,,,,,,,,,,
Amit Kulkarni,2023007,2023-27,1,60.23,72.65,64.22,60.2,54.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amit Kulkarni,2023007,2023-27,2,,,,,,52.0,55.09,68.06,58.28,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amit Kulkarni,2023007,2023-27,3,,,,,,,,,,,99.72,82.45,92.1,97.63,100.0,,,,,,,,,,,,,,,,,,,,,,,,,
Amit Kulkarni,2023007,2023-27,4,,,,,,,,,,,,,,,,63.14,67.37,47.09,50.6,43.02,51.34,,,,,,,,,,,,,,,,,,,
Nidhi Kulkarni,2023008,2023-27,1,76.05,80.35,61.97,49.78,69.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nidhi Kulkarni,2023008,2023-27,2,,,,,,76.9,71.14,75.65,89.56,78.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nidhi Kulkarni,2023008,2023-27,3,,,,,,,,,,,59.4,62.7,80.77,62.57,64.2,,,,,,,,,,,,,,,,,,,,,,,,,
Nidhi Kulkarni,2023008,2023-27,4,,,,,,,,,,,,,,,,73.76,82.36,67.27,63.59,63.13,38.92,,,,,,,,,,,,,,,,,,,
Krishna Iyer,2023009,2023-27,1,82.52,85.46,74.06,77.33,77.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Krishna Iyer,2023009,2023-27,2,,,,,,81.54,100.0,89.63,72.57,84.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Krishna Iyer,2023009,2023-27,3,,,,,,,,,,,38.28,76.22,67.26,65.56,61.88,,,,,,,,,,,,,,,,,,,,,,,,,
Krishna Iyer,2023009,2023-27,4,,,,,,,,,,,,,,,,44.43,57.69,38.76,23.95,47.0,47.85,,,,,,,,,,,,,,,,,,,
Pari Kumar,2023010,2023-27,1,79.32,78.41,74.62,83.99,56.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pari Kumar,2023010,2023-27,2,,,,,,83.83,65.17,62.54,70.11,70.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pari Kumar,2023010,2023-27,3,,,,,,,,,,,75.16,72.74,75.18,92.49,81.43,,,,,,,,,,,,,,,,,,,,,,,,,
Pari Kumar,2023010,2023-27,4,,,,,,,,,,,,,,,,66.21,80.23,59.82,80.47,69.42,65.71,,,,,,,,,,,,,,,,,,,
Karan Sharma,2023011,2023-27,1,96.96,100.0,95.19,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karan Sharma,2023011,2023-27,2,,,,,,100.0,93.07,91.4,78.34,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karan Sharma,2023011,2023-27,3,,,,,,,,,,,72.12,90.32,67.31,81.1,75.31,,,,,,,,,,,,,,,,,,,,,,,,,
